{'type': 'P', 'id': 0, 'imgL_path': 'E:\\dataset\\dataset\\imgP\\c0_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgP\\c0_11S.jpeg', 'box': [786, 552, 861, 641], 'conf': 0.9, 'mae': 0.021, 'time': 72.0}
{'type': 'P', 'id': 97, 'imgL_path': 'E:\\dataset\\dataset\\imgP\\c188_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgP\\c188_11S.jpeg', 'box': [2, 400, 88, 579], 'conf': 0.78, 'mae': 0.046, 'time': 83.0}
{'type': 'P', 'id': 98, 'imgL_path': 'E:\\dataset\\dataset\\imgP\\c189_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgP\\c189_11S.jpeg', 'box': [248, 514, 374, 645], 'conf': 0.76, 'mae': 0.051, 'time': 48.0}
{'type': 'P', 'id': 99, 'imgL_path': 'E:\\dataset\\dataset\\imgP\\c18_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgP\\c18_11S.jpeg', 'box': [1438, 660, 1544, 790], 'conf': 0.84, 'mae': 0.033, 'time': 50.0}
{'type': 'N', 'id': 0, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c0_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c0_11S.jpeg', 'box': [665, 926, 695, 982], 'conf': 0.0, 'mae': 0.416, 'time': 218.0}
{'type': 'N', 'id': 1, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c100_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c100_11S.jpeg', 'box': [846, 19, 892, 68], 'conf': 0.03, 'mae': 0.204, 'time': 131.0}
{'type': 'N', 'id': 2, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c101_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c101_11S.jpeg', 'box': [769, 506, 799, 562], 'conf': 0.0, 'mae': 0.327, 'time': 183.0}
{'type': 'N', 'id': 3, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c102_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c102_11S.jpeg', 'box': [585, 420, 784, 640], 'conf': 0.0, 'mae': 0.468, 'time': 37.0}
{'type': 'N', 'id': 4, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c103_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c103_11S.jpeg', 'box': [699, 680, 795, 786], 'conf': 0.0, 'mae': 0.349, 'time': 50.0}
{'type': 'N', 'id': 5, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c104_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c104_11S.jpeg', 'box': [5, 864, 64, 933], 'conf': 0.0, 'mae': 0.235, 'time': 78.0}
{'type': 'N', 'id': 6, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c105_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c105_11S.jpeg', 'box': [288, 773, 318, 829], 'conf': 0.0, 'mae': 0.228, 'time': 187.0}
{'type': 'N', 'id': 7, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c106_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c106_11S.jpeg', 'box': [148, 915, 207, 984], 'conf': 0.0, 'mae': 0.259, 'time': 93.0}
{'type': 'N', 'id': 8, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c107_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c107_11S.jpeg', 'box': [1719, 512, 1812, 629], 'conf': 0.33, 'mae': 0.14, 'time': 54.0}
{'type': 'N', 'id': 9, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c108_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c108_11S.jpeg', 'box': [1371, 593, 1419, 655], 'conf': 0.66, 'mae': 0.071, 'time': 146.0}
{'type': 'N', 'id': 10, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c109_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c109_11S.jpeg', 'box': [153, 238, 352, 458], 'conf': 0.68, 'mae': 0.067, 'time': 40.0}
{'type': 'N', 'id': 11, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c10_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c10_11S.jpeg', 'box': [10, 1024, 44, 1076], 'conf': 0.0, 'mae': 0.461, 'time': 210.0}
{'type': 'N', 'id': 12, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c110_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c110_11S.jpeg', 'box': [506, 122, 529, 151], 'conf': 0.11, 'mae': 0.188, 'time': 163.0}
{'type': 'N', 'id': 13, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c111_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c111_11S.jpeg', 'box': [98, 37, 191, 154], 'conf': 0.0, 'mae': 0.221, 'time': 56.0}
{'type': 'N', 'id': 14, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c112_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c112_11S.jpeg', 'box': [72, 508, 118, 557], 'conf': 0.0, 'mae': 0.231, 'time': 115.0}
{'type': 'N', 'id': 15, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c113_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c113_11S.jpeg', 'box': [148, 48, 219, 193], 'conf': 0.0, 'mae': 0.286, 'time': 78.0}
{'type': 'N', 'id': 16, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c114_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c114_11S.jpeg', 'box': [1618, 279, 1799, 499], 'conf': 0.0, 'mae': 0.429, 'time': 38.0}
{'type': 'N', 'id': 17, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c115_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c115_11S.jpeg', 'box': [359, 27, 455, 133], 'conf': 0.33, 'mae': 0.14, 'time': 53.0}
{'type': 'N', 'id': 18, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c116_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c116_11S.jpeg', 'box': [936, 45, 1011, 134], 'conf': 0.0, 'mae': 0.244, 'time': 67.0}
{'type': 'N', 'id': 19, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c117_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c117_11S.jpeg', 'box': [85, 642, 284, 862], 'conf': 0.45, 'mae': 0.115, 'time': 36.0}
{'type': 'N', 'id': 20, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c118_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c118_11S.jpeg', 'box': [770, 369, 863, 486], 'conf': 0.0, 'mae': 0.21, 'time': 54.0}
{'type': 'N', 'id': 21, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c119_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c119_11S.jpeg', 'box': [725, 122, 816, 232], 'conf': 0.04, 'mae': 0.201, 'time': 57.0}
{'type': 'N', 'id': 22, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c11_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c11_11S.jpeg', 'box': [180, 681, 251, 826], 'conf': 0.0, 'mae': 0.345, 'time': 81.0}
{'type': 'N', 'id': 23, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c120_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c120_11S.jpeg', 'box': [1400, 813, 1493, 930], 'conf': 0.35, 'mae': 0.136, 'time': 54.0}
{'type': 'N', 'id': 24, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c121_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c121_11S.jpeg', 'box': [1458, 36, 1639, 256], 'conf': 0.39, 'mae': 0.129, 'time': 39.0}
{'type': 'N', 'id': 25, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c122_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c122_11S.jpeg', 'box': [655, 167, 751, 273], 'conf': 0.0, 'mae': 0.263, 'time': 52.0}
{'type': 'N', 'id': 26, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c123_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c123_11S.jpeg', 'box': [580, 83, 603, 112], 'conf': 0.0, 'mae': 0.463, 'time': 168.0}
{'type': 'N', 'id': 27, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c124_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c124_11S.jpeg', 'box': [1859, 610, 1918, 679], 'conf': 0.76, 'mae': 0.05, 'time': 82.0}
{'type': 'N', 'id': 28, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c125_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c125_11S.jpeg', 'box': [370, 827, 429, 896], 'conf': 0.0, 'mae': 0.271, 'time': 80.0}
{'type': 'N', 'id': 29, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c126_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c126_11S.jpeg', 'box': [779, 971, 825, 1020], 'conf': 0.48, 'mae': 0.108, 'time': 114.0}
{'type': 'N', 'id': 30, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c127_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c127_11S.jpeg', 'box': [1761, 685, 1791, 741], 'conf': 0.12, 'mae': 0.184, 'time': 174.0}
{'type': 'N', 'id': 31, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c128_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c128_11S.jpeg', 'box': [1627, 1004, 1661, 1056], 'conf': 0.44, 'mae': 0.117, 'time': 192.0}
{'type': 'N', 'id': 32, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c129_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c129_11S.jpeg', 'box': [124, 24, 153, 59], 'conf': 0.08, 'mae': 0.192, 'time': 161.0}
{'type': 'N', 'id': 33, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c12_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c12_11S.jpeg', 'box': [1094, 21, 1153, 90], 'conf': 0.0, 'mae': 0.256, 'time': 79.0}
{'type': 'N', 'id': 34, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c130_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c130_11S.jpeg', 'box': [1820, 574, 1911, 684], 'conf': 0.0, 'mae': 0.3, 'time': 51.0}
{'type': 'N', 'id': 35, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c131_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c131_11S.jpeg', 'box': [299, 204, 376, 308], 'conf': 0.04, 'mae': 0.201, 'time': 62.0}
{'type': 'N', 'id': 36, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c132_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c132_11S.jpeg', 'box': [1361, 162, 1438, 266], 'conf': 0.0, 'mae': 0.54, 'time': 61.0}
{'type': 'N', 'id': 37, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c133_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c133_11S.jpeg', 'box': [768, 689, 797, 724], 'conf': 0.05, 'mae': 0.2, 'time': 165.0}
{'type': 'N', 'id': 38, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c134_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c134_11S.jpeg', 'box': [336, 36, 407, 181], 'conf': 0.07, 'mae': 0.196, 'time': 77.0}
{'type': 'N', 'id': 39, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c135_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c135_11S.jpeg', 'box': [636, 74, 670, 126], 'conf': 0.59, 'mae': 0.087, 'time': 190.0}
{'type': 'N', 'id': 40, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c136_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c136_11S.jpeg', 'box': [666, 162, 792, 294], 'conf': 0.39, 'mae': 0.128, 'time': 45.0}
{'type': 'N', 'id': 41, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c137_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c137_11S.jpeg', 'box': [346, 728, 417, 873], 'conf': 0.42, 'mae': 0.121, 'time': 82.0}
{'type': 'N', 'id': 42, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c138_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c138_11S.jpeg', 'box': [126, 332, 185, 401], 'conf': 0.38, 'mae': 0.129, 'time': 85.0}
{'type': 'N', 'id': 43, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c139_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c139_11S.jpeg', 'box': [406, 928, 465, 1015], 'conf': 0.0, 'mae': 0.67, 'time': 97.0}
{'type': 'N', 'id': 44, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c13_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c13_11S.jpeg', 'box': [1291, 900, 1350, 969], 'conf': 0.0, 'mae': 0.252, 'time': 84.0}
{'type': 'N', 'id': 45, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c140_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c140_11S.jpeg', 'box': [1550, 151, 1580, 207], 'conf': 0.01, 'mae': 0.208, 'time': 189.0}
{'type': 'N', 'id': 46, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c141_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c141_11S.jpeg', 'box': [229, 337, 259, 393], 'conf': 0.23, 'mae': 0.161, 'time': 193.0}
{'type': 'N', 'id': 47, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c142_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c142_11S.jpeg', 'box': [318, 723, 348, 779], 'conf': 0.35, 'mae': 0.138, 'time': 184.0}
{'type': 'N', 'id': 48, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c143_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c143_11S.jpeg', 'box': [1459, 900, 1489, 956], 'conf': 0.45, 'mae': 0.116, 'time': 200.0}
{'type': 'N', 'id': 49, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c144_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c144_11S.jpeg', 'box': [346, 728, 417, 873], 'conf': 0.42, 'mae': 0.121, 'time': 82.0}
{'type': 'N', 'id': 50, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c145_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c145_11S.jpeg', 'box': [820, 674, 916, 780], 'conf': 0.0, 'mae': 0.246, 'time': 51.0}
{'type': 'N', 'id': 51, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c146_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c146_11S.jpeg', 'box': [202, 816, 293, 926], 'conf': 0.16, 'mae': 0.175, 'time': 57.0}
{'type': 'N', 'id': 52, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c147_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c147_11S.jpeg', 'box': [1784, 528, 1861, 632], 'conf': 0.24, 'mae': 0.159, 'time': 65.0}
{'type': 'N', 'id': 53, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c148_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c148_11S.jpeg', 'box': [1487, 453, 1533, 502], 'conf': 0.63, 'mae': 0.078, 'time': 118.0}
{'type': 'N', 'id': 54, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c149_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c149_11S.jpeg', 'box': [300, 655, 348, 717], 'conf': 0.0, 'mae': 0.367, 'time': 115.0}
{'type': 'N', 'id': 55, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c14_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c14_11S.jpeg', 'box': [1805, 225, 1876, 370], 'conf': 0.0, 'mae': 0.315, 'time': 80.0}
{'type': 'N', 'id': 56, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c150_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c150_11S.jpeg', 'box': [800, 611, 896, 717], 'conf': 0.4, 'mae': 0.126, 'time': 51.0}
{'type': 'N', 'id': 57, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c151_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c151_11S.jpeg', 'box': [1483, 244, 1682, 464], 'conf': 0.0, 'mae': 0.211, 'time': 37.0}
{'type': 'N', 'id': 58, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c152_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c152_11S.jpeg', 'box': [1745, 482, 1793, 544], 'conf': 0.56, 'mae': 0.093, 'time': 113.0}
{'type': 'N', 'id': 59, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c153_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c153_11S.jpeg', 'box': [1138, 636, 1209, 781], 'conf': 0.0, 'mae': 0.231, 'time': 78.0}
{'type': 'N', 'id': 60, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c154_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c154_11S.jpeg', 'box': [381, 176, 507, 308], 'conf': 0.34, 'mae': 0.138, 'time': 47.0}
{'type': 'N', 'id': 61, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c155_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c155_11S.jpeg', 'box': [284, 259, 343, 346], 'conf': 0.35, 'mae': 0.137, 'time': 90.0}
{'type': 'N', 'id': 62, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c156_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c156_11S.jpeg', 'box': [1503, 142, 1599, 248], 'conf': 0.25, 'mae': 0.157, 'time': 51.0}
{'type': 'N', 'id': 63, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c157_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c157_11S.jpeg', 'box': [10, 519, 69, 588], 'conf': 0.01, 'mae': 0.208, 'time': 79.0}
{'type': 'N', 'id': 64, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c158_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c158_11S.jpeg', 'box': [640, 792, 766, 924], 'conf': 0.13, 'mae': 0.182, 'time': 45.0}
{'type': 'N', 'id': 65, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c159_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c159_11S.jpeg', 'box': [267, 773, 466, 993], 'conf': 0.65, 'mae': 0.073, 'time': 37.0}
{'type': 'N', 'id': 66, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c15_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c15_11S.jpeg', 'box': [506, 122, 529, 151], 'conf': 0.11, 'mae': 0.188, 'time': 165.0}
{'type': 'N', 'id': 67, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c160_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c160_11S.jpeg', 'box': [1728, 518, 1824, 624], 'conf': 0.0, 'mae': 0.305, 'time': 52.0}
{'type': 'N', 'id': 68, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c161_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c161_11S.jpeg', 'box': [553, 455, 734, 675], 'conf': 0.0, 'mae': 0.435, 'time': 36.0}
{'type': 'N', 'id': 69, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c162_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c162_11S.jpeg', 'box': [1458, 36, 1639, 256], 'conf': 0.39, 'mae': 0.129, 'time': 37.0}
{'type': 'N', 'id': 70, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c163_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c163_11S.jpeg', 'box': [844, 208, 940, 314], 'conf': 0.54, 'mae': 0.096, 'time': 48.0}
{'type': 'N', 'id': 71, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c164_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c164_11S.jpeg', 'box': [1049, 729, 1230, 949], 'conf': 0.04, 'mae': 0.201, 'time': 37.0}
{'type': 'N', 'id': 72, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c165_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c165_11S.jpeg', 'box': [472, 233, 565, 350], 'conf': 0.0, 'mae': 0.266, 'time': 52.0}
{'type': 'N', 'id': 73, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c166_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c166_11S.jpeg', 'box': [702, 62, 761, 131], 'conf': 0.82, 'mae': 0.038, 'time': 81.0}
{'type': 'N', 'id': 74, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c167_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c167_11S.jpeg', 'box': [262, 552, 291, 587], 'conf': 0.43, 'mae': 0.119, 'time': 168.0}
{'type': 'N', 'id': 75, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c168_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c168_11S.jpeg', 'box': [307, 500, 506, 720], 'conf': 0.41, 'mae': 0.123, 'time': 37.0}
{'type': 'N', 'id': 76, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c169_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c169_11S.jpeg', 'box': [435, 8, 512, 112], 'conf': 0.0, 'mae': 0.615, 'time': 64.0}
{'type': 'N', 'id': 77, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c16_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c16_11S.jpeg', 'box': [540, 946, 666, 1078], 'conf': 0.31, 'mae': 0.145, 'time': 45.0}
{'type': 'N', 'id': 78, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c170_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c170_11S.jpeg', 'box': [564, 655, 623, 742], 'conf': 0.0, 'mae': 0.656, 'time': 94.0}
{'type': 'N', 'id': 79, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c171_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c171_11S.jpeg', 'box': [772, 196, 843, 341], 'conf': 0.25, 'mae': 0.156, 'time': 81.0}
{'type': 'N', 'id': 80, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c172_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c172_11S.jpeg', 'box': [571, 746, 664, 863], 'conf': 0.12, 'mae': 0.185, 'time': 53.0}
{'type': 'N', 'id': 81, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c173_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c173_11S.jpeg', 'box': [1806, 393, 1899, 510], 'conf': 0.0, 'mae': 0.218, 'time': 54.0}
{'type': 'N', 'id': 82, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c174_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c174_11S.jpeg', 'box': [1242, 31, 1333, 141], 'conf': 0.36, 'mae': 0.135, 'time': 53.0}
{'type': 'N', 'id': 83, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c175_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c175_11S.jpeg', 'box': [1153, 72, 1334, 292], 'conf': 0.0, 'mae': 0.419, 'time': 36.0}
{'type': 'N', 'id': 84, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c176_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c176_11S.jpeg', 'box': [1171, 523, 1370, 743], 'conf': 0.0, 'mae': 0.446, 'time': 36.0}
{'type': 'N', 'id': 85, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c177_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c177_11S.jpeg', 'box': [117, 1045, 146, 1080], 'conf': 0.41, 'mae': 0.125, 'time': 171.0}
{'type': 'N', 'id': 86, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c178_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c178_11S.jpeg', 'box': [886, 941, 977, 1051], 'conf': 0.0, 'mae': 0.238, 'time': 55.0}
{'type': 'N', 'id': 87, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c179_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c179_11S.jpeg', 'box': [15, 315, 196, 535], 'conf': 0.11, 'mae': 0.188, 'time': 38.0}
{'type': 'N', 'id': 88, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c17_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c17_11S.jpeg', 'box': [8, 588, 31, 617], 'conf': 0.0, 'mae': 0.467, 'time': 163.0}
{'type': 'N', 'id': 89, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c180_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c180_11S.jpeg', 'box': [214, 169, 289, 258], 'conf': 0.0, 'mae': 0.275, 'time': 61.0}
{'type': 'N', 'id': 90, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c181_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c181_11S.jpeg', 'box': [338, 237, 464, 369], 'conf': 0.0, 'mae': 0.222, 'time': 45.0}
{'type': 'N', 'id': 91, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c182_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c182_11S.jpeg', 'box': [127, 861, 161, 913], 'conf': 0.4, 'mae': 0.126, 'time': 195.0}
{'type': 'N', 'id': 92, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c183_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c183_11S.jpeg', 'box': [1149, 63, 1179, 119], 'conf': 0.32, 'mae': 0.142, 'time': 183.0}
{'type': 'N', 'id': 93, 'imgL_path': 'E:\\dataset\\dataset\\imgN\\c184_14L.jpeg', 'imgS_path': 'E:\\dataset\\dataset\\imgN\\c184_11S.jpeg', 'box': [1309, 90, 1384, 179], 'conf': 0.0, 'mae': 0.218, 'time': 70.0}
